CustomerID,Customer_Lifetime_Value,Coverage,Education,EmploymentStatus,Gender,Income,Location_Geo,Location_Code,Marital_Status,Monthly_Premium_Auto,Months_Since_Last_Claim,Months_Since_Policy_Inception,Number_of_Open_Complaints,Number_of_Policies,Policy_Type,Policy,Renew_Offer_Type,Sales_Channel,Total_Claim_Amount,Vehicle_Class,Vehicle_Size
3299,6297.002886,Basic,Bachelor,Unemployed,M,0,184746,Suburban,Single,189,15,51,1,1,Personal Auto,Personal L3,Offer1,Agent,1823.730828,Luxury Car,2
1627,4068.092649,Basic,Bachelor,Employed,F,52801,17786,Suburban,Divorced,100,7,79,2,1,Personal Auto,Personal L1,Offer1,Call Center,484.8,SUV,2
1063,5181.620895,Basic,Master,Employed,F,97131,135799,Suburban,Married,64,5,80,0,6,Special Auto,Special L2,Offer2,Agent,307.2,Four-Door Car,3
5591,8591.305411,Extended,Bachelor,Unemployed,M,0,2388,Suburban,Single,128,4,24,0,6,Corporate Auto,Corporate L2,Offer1,Branch,1448.994134,SUV,2
11245,2683.470677,Basic,Bachelor,Employed,M,62452,197728,Rural,Single,69,7,78,0,1,Special Auto,Special L3,Offer1,Agent,40.562432,Four-Door Car,2
7474,2621.808611,Basic,College,Employed,F,,184747,Urban,Married,68,14,33,0,1,Corporate Auto,Corporate L1,Offer1,Agent,186.292275,Four-Door Car,2
4173,12584.00638,Extended,College,Employed,M,86347,189729,Rural,Married,65,22,1,0,2,Corporate Auto,Corporate L3,Offer1,Agent,43.548973,Four-Door Car,2
9687,8385.252347,Basic,Bachelor,Unemployed,F,0,174782,Suburban,Single,116,0,35,0,7,Personal Auto,Personal L3,Offer1,Call Center,556.8,Sports Car,2
3278,5092.793862,Basic,College,Employed,M,46922,19716,Suburban,Married,64,34,12,0,3,Corporate Auto,Corporate L3,Offer1,Branch,403.385123,Two-Door Car,2
59,10828.37347,Extended,College,Medical Leave,M,11033,187742,Suburban,Married,65,27,18,0,2,Special Auto,Special L1,Offer1,Branch,511.120131,Two-Door Car,1
4583,15762.60349,Premium,High School or Below,Employed,M,39032,22688,Suburban,Married,198,31,15,0,7,Personal Auto,Personal L3,Offer1,Call Center,950.4,SUV,2
8871,2489.662064,Basic,High School or Below,Unemployed,M,0,28877,Suburban,Married,70,3,46,0,1,Personal Auto,Personal L3,Offer2,Branch,336,Four-Door Car,1
271,16870.3882,Basic,Bachelor,Employed,M,42148,284772,Suburban,Married,71,14,28,2,2,Corporate Auto,Corporate L3,Offer3,Branch,331.2,Four-Door Car,2
6441,11926.75329,Premium,College,Unemployed,F,0,284776,Suburban,Married,107,12,39,0,2,Personal Auto,Personal L3,Offer2,Call Center,508.8,Two-Door Car,2
8657,8513.592687,Basic,College,Employed,M,59230,285776,Rural,Married,107,11,56,0,5,Personal Auto,Personal L3,Offer1,Branch,245.076091,SUV,2
2042,5598.00838,Basic,College,Employed,F,51737,282776,Suburban,Single,71,13,55,0,6,Personal Auto,Personal L1,Offer1,Web,430.163277,Four-Door Car,2
3692,25464.82059,Extended,College,Retired,F,13663,19721,Suburban,Single,97,1,66,0,2,Personal Auto,Personal L2,Offer1,Branch,465.6,Four-Door Car,3
2001,5383.670919,Basic,College,Employed,M,89092,18974,Rural,Married,70,22,4,0,5,Corporate Auto,Corporate L3,Offer1,Branch,164.746184,Four-Door Car,2
9043,7974.949597,Premium,College,Employed,F,26118,174774,Suburban,Divorced,101,30,2,0,9,Personal Auto,Personal L3,Offer1,Agent,484.8,Four-Door Car,2
9027,6608.165971,Extended,High School or Below,Medical Leave,M,21616,293778,Suburban,Single,93,4,41,0,7,Personal Auto,Personal L1,Offer2,Web,944.854655,Two-Door Car,2
6792,5896.536531,Basic,College,Employed,F,39293,29773,Urban,Married,74,17,48,0,6,Personal Auto,Personal L3,Offer2,Web,352.740946,Two-Door Car,2
5507,2927.07045,Basic,Bachelor,Employed,F,27179,174793,Suburban,Married,74,26,48,1,1,Personal Auto,Personal L3,Offer1,Agent,439.772868,Two-Door Car,3
4586,6297.002886,Extended,Bachelor,Unemployed,M,0,287775,Suburban,Divorced,87,10,11,0,3,Corporate Auto,Corporate L2,Offer1,Branch,481.025786,Four-Door Car,2
4610,41745.00646,Premium,College,Employed,F,45431,285758,Suburban,Married,116,23,81,0,2,Personal Auto,Personal L3,Offer2,Branch,556.8,Four-Door Car,2
4117,10395.70939,Extended,Bachelor,Unemployed,F,0,285779,Urban,Married,95,22,59,0,2,Personal Auto,Personal L3,Offer2,Agent,337.79769,Four-Door Car,2
7670,3244.816567,Extended,College,Employed,F,68103,191733,Urban,Divorced,82,28,91,0,1,Personal Auto,Personal L2,Offer2,Branch,277.795988,Two-Door Car,2
2904,2594.809242,Basic,High School or Below,Unemployed,M,0,286766,Suburban,Married,71,17,63,0,1,Personal Auto,Personal L3,Offer2,Agent,427.874055,Two-Door Car,2
6419,5029.638777,Basic,Bachelor,Unemployed,M,0,291778,Suburban,Married,65,29,37,0,3,Personal Auto,Personal L2,Offer1,Branch,468,Two-Door Car,1
917,4834.710493,Basic,College,Employed,F,38713,281778,Suburban,Divorced,66,31,69,4,6,Personal Auto,Corporate L3,Offer2,Call Center,316.8,Four-Door Car,2
1751,3816.408655,Extended,College,Employed,F,82414,18973,Rural,Divorced,95,10,85,0,1,Personal Auto,Personal L3,Offer4,Branch,30.423443,Four-Door Car,1
2375,7260.833833,Basic,High School or Below,Unemployed,M,0,133803,Suburban,Single,72,18,25,0,2,Personal Auto,Personal L2,Offer4,Web,744.026708,Four-Door Car,3
3977,20380.06652,Basic,College,Employed,F,33175,19723,Rural,Single,66,31,76,0,2,Corporate Auto,Corporate L3,Offer3,Agent,84.520776,Two-Door Car,2
7004,3579.023825,Extended,Bachelor,Employed,F,31708,189726,Suburban,Married,92,0,88,0,1,Personal Auto,Personal L3,Offer2,Branch,451.670309,Four-Door Car,3
9512,14019.97546,Basic,High School or Below,Employed,M,36733,291755,Urban,Married,71,21,28,0,2,Personal Auto,Personal L2,Offer2,Agent,327.078047,Four-Door Car,2
1851,13144.49101,Basic,College,Unemployed,M,0,278783,Suburban,Single,194,23,34,0,7,Personal Auto,Personal L3,Offer1,Branch,931.2,Luxury SUV,3
10088,3915.798108,Basic,Bachelor,Unemployed,M,0,187714,Suburban,Divorced,111,16,44,0,1,Corporate Auto,Corporate L2,Offer3,Agent,933.330936,Four-Door Car,2
172,4475.161898,Basic,Master,Employed,M,73019,19715,Suburban,Divorced,112,21,40,0,1,Corporate Auto,Corporate L3,Offer1,Agent,537.6,SUV,1
7140,2450.880954,Basic,Bachelor,Employed,M,82695,163794,Urban,Divorced,62,10,39,0,1,Personal Auto,Personal L2,Offer3,Web,217.945243,Four-Door Car,2
6364,2725.356404,Basic,Bachelor,Employed,F,44025,19743,Urban,Married,69,35,65,0,1,Personal Auto,Personal L2,Offer3,Branch,256.268091,Four-Door Car,2
6649,2319.818549,Basic,Bachelor,Disabled,M,14660,185736,Suburban,Married,61,14,97,0,1,Personal Auto,Personal L2,Offer2,Call Center,396.608751,Four-Door Car,2
3360,2690.069754,Basic,Bachelor,Employed,M,87313,184744,Suburban,Divorced,67,4,5,0,1,Personal Auto,Personal L1,Offer2,Agent,321.6,Four-Door Car,3
6944,9501.005425,Basic,College,Employed,F,46855,177792,Urban,Married,119,13,94,0,9,Personal Auto,Personal L3,Offer3,Branch,472.391125,SUV,3
7732,9886.656416,Extended,Bachelor,Employed,F,44817,19738,Suburban,Married,83,23,89,0,2,Personal Auto,Personal L2,Offer1,Agent,527.421579,Four-Door Car,3
2820,6289.014959,Basic,Bachelor,Employed,M,51944,192725,Suburban,Married,65,24,72,0,4,Personal Auto,Personal L3,Offer3,Branch,513.252488,SUV,1
2284,3189.66703,Extended,High School or Below,Unemployed,M,0,123802,Suburban,Divorced,94,29,87,0,1,Personal Auto,Personal L1,Offer1,Agent,1176.2788,Two-Door Car,3
393,2797.674845,Basic,High School or Below,Employed,M,69604,19173,Rural,Married,70,10,50,0,1,Corporate Auto,Corporate L3,Offer4,Agent,112.336604,Four-Door Car,2
9105,4960.965384,Basic,Bachelor,Disabled,M,18174,193717,Suburban,Married,66,8,16,0,9,Corporate Auto,Corporate L1,Offer1,Agent,395.934815,Four-Door Car,3
8195,19483.24011,Extended,High School or Below,Employed,F,59853,18473,Urban,Married,229,6,62,0,2,Personal Auto,Personal L3,Offer2,Agent,878.812468,Luxury SUV,2
9912,14932.09982,Basic,College,Employed,F,39049,18573,Urban,Married,63,30,34,0,2,Personal Auto,Personal L2,Offer2,Agent,294.75626,Two-Door Car,2
3065,3491.741616,Premium,Bachelor,Unemployed,M,0,177785,Suburban,Single,105,24,5,0,1,Personal Auto,Personal L2,Offer1,Branch,676.8,Four-Door Car,3
3848,2064.458781,Basic,College,Unemployed,M,0,187735,Suburban,Single,61,6,30,0,1,Personal Auto,Personal L3,Offer2,Agent,292.8,Four-Door Car,2
8650,7980.304624,Basic,Bachelor,Employed,F,52339,173787,Suburban,Married,66,1,74,0,2,Personal Auto,Personal L3,Offer1,Branch,456.473115,Two-Door Car,2
3355,9868.595441,Extended,High School or Below,Unemployed,M,0,286782,Suburban,Single,99,25,23,0,2,Personal Auto,Personal L1,Offer2,Agent,712.8,Four-Door Car,2
10283,2659.495086,Basic,College,Employed,F,64987,222871,Urban,Married,66,17,90,0,1,Personal Auto,Personal L3,Offer2,Web,182.927837,Four-Door Car,3
6766,14932.09982,Extended,College,Unemployed,F,0,288783,Suburban,Married,65,14,11,0,2,Personal Auto,Personal L2,Offer3,Agent,582.679087,Two-Door Car,2
9329,3919.366722,Extended,High School or Below,Employed,F,66676,189731,Suburban,Married,97,0,40,0,1,Personal Auto,Personal L1,Offer3,Agent,558.099357,Four-Door Car,3
11169,5522.524223,Extended,Doctor,Employed,F,85609,291756,Suburban,Married,136,22,17,0,1,Personal Auto,Personal L3,Offer2,Agent,652.8,SUV,2
6004,9028.307862,Basic,High School or Below,Employed,M,76514,13788,Suburban,Married,112,19,0,0,3,Personal Auto,Personal L3,Offer4,Agent,573.941286,SUV,2
9278,13530.02906,Basic,Doctor,Employed,F,75037,196731,Rural,Married,85,5,27,2,2,Personal Auto,Personal L3,Offer2,Call Center,180.555113,Four-Door Car,3
8396,2552.913868,Basic,College,Employed,M,68321,132813,Urban,Married,65,31,34,0,1,Personal Auto,Personal L2,Offer4,Agent,273.691831,Four-Door Car,2
5639,2231.786517,Basic,High School or Below,Unemployed,F,0,29785,Suburban,Married,61,26,79,1,1,Personal Auto,Personal L3,Offer1,Agent,311.404068,Four-Door Car,3
7468,3370.074728,Extended,Master,Unemployed,M,0,22875,Suburban,Divorced,95,14,15,0,1,Personal Auto,Personal L3,Offer1,Branch,476.903351,Four-Door Car,2
711,4654.841089,Basic,Bachelor,Unemployed,M,0,287775,Suburban,Single,67,33,19,0,4,Personal Auto,Personal L2,Offer1,Call Center,577.385463,Two-Door Car,1
7285,2839.945741,Basic,Bachelor,Employed,F,53444,229861,Urban,Divorced,72,10,67,1,1,Personal Auto,Personal L2,Offer1,Branch,315.703929,Four-Door Car,2
1297,3587.359906,Extended,High School or Below,Disabled,M,16049,284774,Suburban,Married,93,3,8,0,1,Personal Auto,Personal L2,Offer2,Call Center,446.4,Four-Door Car,1
9754,7414.436023,Basic,Bachelor,Employed,F,38169,165791,Rural,Married,65,4,1,0,2,Personal Auto,Personal L3,Offer1,Agent,87.990528,Four-Door Car,2
5360,4838.877084,Basic,College,Employed,M,38713,224886,Rural,Single,65,24,52,0,5,Personal Auto,Personal L3,Offer2,Agent,95.193157,Four-Door Car,2
4276,13494.76017,Extended,College,Unemployed,F,0,288762,Suburban,Single,132,13,33,0,2,Personal Auto,Personal L2,Offer3,Branch,950.4,SUV,2
7507,5577.54128,Basic,College,Employed,M,97868,288773,Urban,Married,70,5,22,1,3,Special Auto,Special L2,Offer3,Branch,267.786573,Two-Door Car,1
10560,6051.637445,Extended,High School or Below,Unemployed,M,0,173789,Suburban,Single,88,16,80,0,6,Personal Auto,Personal L2,Offer3,Agent,633.6,Two-Door Car,1
4568,3589.710715,Extended,College,Employed,F,39075,286776,Rural,Married,89,14,38,0,1,Personal Auto,Personal L2,Offer1,Agent,74.666163,Four-Door Car,2
11241,2928.115104,Basic,High School or Below,Employed,M,63127,224897,Rural,Married,74,35,17,1,1,Personal Auto,Personal L1,Offer4,Agent,174.292234,Two-Door Car,1
3711,7780.903354,Basic,High School or Below,Unemployed,F,0,187727,Suburban,Married,70,29,93,0,2,Personal Auto,Personal L1,Offer3,Call Center,504,Four-Door Car,3
4919,2759.978287,Basic,Bachelor,Employed,M,92296,174774,Suburban,Married,69,4,65,0,1,Personal Auto,Personal L1,Offer2,Agent,331.2,Two-Door Car,2
8694,2695.352444,Basic,Bachelor,Unemployed,F,0,177764,Suburban,Single,73,23,59,0,1,Personal Auto,Personal L3,Offer1,Branch,780.57363,Four-Door Car,3
2228,2996.139865,Extended,High School or Below,Unemployed,M,0,287775,Suburban,Single,82,9,21,0,1,Corporate Auto,Corporate L3,Offer2,Call Center,590.4,Four-Door Car,1
2909,9635.58373,Basic,Doctor,Employed,M,90334,175785,Urban,Divorced,119,4,46,0,9,Corporate Auto,Corporate L3,Offer3,Branch,423.785148,SUV,2
7505,5002.093264,Basic,College,Unemployed,M,0,227887,Rural,Divorced,70,29,5,0,7,Personal Auto,Personal L2,Offer1,Agent,171.426318,Four-Door Car,2
11080,2725.356404,Basic,Master,Employed,F,36650,192717,Rural,Married,69,2,70,1,1,Special Auto,Special L2,Offer2,Web,56.60333,Four-Door Car,1
2754,7431.664369,Extended,Bachelor,Employed,F,27688,29755,Suburban,Married,92,8,86,0,9,Personal Auto,Personal L3,Offer1,Agent,572.352362,Four-Door Car,3
4813,14917.33495,Basic,High School or Below,Employed,M,26990,185723,Suburban,Single,189,34,91,0,7,Personal Auto,Personal L3,Offer1,Call Center,921.6,Luxury Car,2
11097,3435.25008,Extended,Bachelor,Employed,F,64348,178786,Rural,Married,86,25,18,0,1,Personal Auto,Personal L2,Offer2,Call Center,212.391975,Two-Door Car,2
5978,5989.773931,Premium,College,Employed,M,66839,279774,Suburban,Single,154,33,24,0,1,Personal Auto,Personal L2,Offer2,Branch,739.2,Sports Car,2
2017,2791.880258,Basic,College,Employed,M,72389,28764,Urban,Married,70,3,76,0,1,Personal Auto,Personal L1,Offer2,Branch,206.158416,Four-Door Car,2
870,2602.212965,Basic,College,Disabled,F,28995,185743,Suburban,Married,67,28,42,0,1,Personal Auto,Personal L3,Offer2,Branch,321.6,Four-Door Car,2
7820,2570.190941,Basic,College,Employed,F,69446,18673,Rural,Married,64,23,32,1,1,Personal Auto,Personal L2,Offer3,Branch,26.731452,Four-Door Car,2
126,7596.291531,Basic,College,Employed,M,59847,224895,Suburban,Married,65,28,62,0,1,Corporate Auto,Corporate L3,Offer4,Call Center,921.6,Luxury Car,2
5442,5375.821564,Basic,High School or Below,Employed,F,36357,191733,Suburban,Married,68,5,9,0,9,Personal Auto,Personal L1,Offer3,Web,326.4,Four-Door Car,2
6379,10179.71704,Premium,Bachelor,Retired,F,14290,185738,Suburban,Married,271,20,40,0,1,Personal Auto,Personal L3,Offer1,Agent,1300.8,Luxury SUV,2
10259,5375.657146,Extended,High School or Below,Unemployed,M,0,28677,Suburban,Single,80,13,57,1,4,Personal Auto,Personal L2,Offer3,Branch,749.134686,Four-Door Car,2
1490,5004.263818,Basic,Master,Employed,F,39161,188742,Urban,Married,63,18,83,1,4,Personal Auto,Personal L3,Offer2,Call Center,283.995953,Two-Door Car,3
6156,10425.98532,Extended,College,Employed,M,80192,2978,Rural,Single,90,34,40,0,2,Corporate Auto,Corporate L3,Offer1,Branch,116.237322,Four-Door Car,3
4859,2521.633095,Basic,Bachelor,Employed,M,89451,291772,Rural,Single,65,10,50,0,1,Personal Auto,Personal L3,Offer4,Branch,107.661239,Two-Door Car,2
4963,4349.30875,Basic,College,Employed,M,75648,191735,Rural,Married,109,14,84,0,1,Personal Auto,Personal L2,Offer2,Agent,198.84453,SUV,2
9881,5936.344043,Basic,Doctor,Employed,F,42889,192724,Rural,Married,74,31,18,0,7,Personal Auto,Personal L1,Offer1,Agent,177.321283,Four-Door Car,3
590,2652.067994,Basic,College,Employed,F,49625,287762,Urban,Married,66,29,9,0,1,Corporate Auto,Corporate L1,Offer3,Agent,261.549577,Two-Door Car,2
9014,7452.939191,Basic,Bachelor,Unemployed,F,0,195742,Suburban,Single,106,5,32,0,4,Personal Auto,Personal L2,Offer1,Web,763.2,SUV,2
7690,2960.029328,Extended,High School or Below,Unemployed,F,0,283783,Suburban,Single,65,0,28,0,1,Personal Auto,Personal L2,Offer1,Agent,590.4,Four-Door Car,2
273,8044.872393,Basic,Bachelor,Employed,M,71391,295768,Urban,Married,67,29,39,0,2,Personal Auto,Personal L3,Offer2,Agent,284.000172,Four-Door Car,2
2715,4966.767294,Basic,Bachelor,Unemployed,M,0,279762,Suburban,Single,65,5,36,0,3,Special Auto,Special L2,Offer2,Call Center,525.6,Two-Door Car,2
7279,7882.987485,Extended,College,Employed,M,42582,284775,Suburban,Married,98,29,28,0,8,Special Auto,Special L3,Offer1,Branch,460.8,Four-Door Car,2
9789,2357.801509,Basic,High School or Below,Unemployed,F,0,171769,Suburban,Single,67,21,16,0,1,Corporate Auto,Corporate L2,Offer4,Call Center,358.985713,Four-Door Car,2
8092,5923.117229,Basic,Bachelor,Employed,F,77521,288772,Rural,Married,74,2,79,0,7,Personal Auto,Personal L3,Offer2,Call Center,100.652984,Four-Door Car,2
4199,24723.18311,Basic,High School or Below,Employed,F,44685,221885,Suburban,Married,69,1,41,0,2,Personal Auto,Personal L2,Offer2,Agent,331.2,Four-Door Car,2
110,8966.309774,Extended,High School or Below,Employed,M,41829,28877,Suburban,Married,76,11,41,0,2,Personal Auto,Personal L2,Offer2,Call Center,416.365369,Two-Door Car,2
7503,2472.469209,Basic,High School or Below,Unemployed,F,0,179724,Suburban,Single,65,26,67,0,1,Special Auto,Special L3,Offer1,Branch,453.6,Four-Door Car,2
6754,7664.80924,Extended,Bachelor,Employed,M,62582,187733,Suburban,Married,97,0,71,0,7,Personal Auto,Personal L3,Offer2,Call Center,456,Two-Door Car,2
6307,6696.903521,Extended,Doctor,Employed,F,57240,193727,Rural,Married,83,18,79,0,7,Corporate Auto,Corporate L3,Offer2,Call Center,83.652384,Four-Door Car,2
4054,33473.34946,Basic,Bachelor,Employed,F,33190,184731,Suburban,Divorced,106,18,95,0,2,Corporate Auto,Corporate L1,Offer1,Web,508.8,SUV,2
1033,5380.898636,Basic,College,Employed,F,55350,285764,Suburban,Married,67,0,13,0,9,Personal Auto,Personal L2,Offer1,Agent,321.6,Four-Door Car,2
8964,7927.182997,Basic,College,Employed,M,32555,194736,Rural,Married,68,32,72,0,2,Personal Auto,Personal L1,Offer3,Call Center,86.912677,Two-Door Car,2
5044,2772.441318,Basic,Master,Employed,F,79663,285767,Urban,Divorced,65,14,39,0,1,Personal Auto,Personal L2,Offer3,Branch,263.957201,Two-Door Car,2
2584,4650.68277,Basic,College,Unemployed,M,0,189736,Suburban,Divorced,65,15,52,0,3,Personal Auto,Corporate L1,Offer1,Agent,312,Four-Door Car,2
11199,9032.370378,Extended,Bachelor,Unemployed,F,0,289772,Rural,Married,82,24,21,0,2,Personal Auto,Personal L1,Offer1,Branch,157.208336,Four-Door Car,2
7811,4228.734374,Basic,Bachelor,Unemployed,M,0,28761,Suburban,Married,63,2,82,2,8,Corporate Auto,Corporate L2,Offer2,Agent,302.4,Two-Door Car,3
2064,6158.846901,Extended,Bachelor,Employed,M,97658,187724,Rural,Married,77,22,80,0,3,Personal Auto,Personal L3,Offer1,Web,87.803087,Four-Door Car,1
2810,8678.508294,Premium,High School or Below,Employed,F,62366,188729,Rural,Married,108,22,87,0,8,Personal Auto,Personal L2,Offer1,Call Center,51.316527,Four-Door Car,2
540,2430.870824,Basic,High School or Below,Employed,F,28476,195727,Suburban,Divorced,62,3,76,0,1,Personal Auto,Personal L3,Offer2,Agent,297.6,Four-Door Car,2
1335,6535.560574,Basic,Bachelor,Unemployed,M,0,18785,Suburban,Single,65,14,62,0,2,Corporate Auto,Corporate L2,Offer3,Branch,468,Four-Door Car,2
7888,2982.196702,Basic,Bachelor,Employed,M,79523,1973,Rural,Married,74,34,40,0,1,Personal Auto,Personal L2,Offer3,Agent,132.023007,Four-Door Car,2
4873,8034.520139,Basic,Bachelor,Unemployed,F,0,127801,Suburban,Married,65,16,50,0,7,Personal Auto,Personal L3,Offer2,Agent,741.6,SUV,2
10389,2433.214447,Basic,Bachelor,Unemployed,F,0,13802,Suburban,Married,72,7,92,0,1,Personal Auto,Personal L3,Offer1,Agent,340.8,Four-Door Car,2
884,5715.787663,Basic,Master,Employed,F,79955,189726,Urban,Married,71,19,82,0,5,Personal Auto,Personal L3,Offer4,Agent,201.327931,Four-Door Car,2
9572,5595.761077,Basic,High School or Below,Employed,F,74454,287763,Suburban,Single,71,25,31,0,3,Corporate Auto,Corporate L3,Offer2,Call Center,340.8,Four-Door Car,2
11440,7748.811,Basic,Master,Employed,M,27071,192709,Suburban,Single,68,9,15,0,2,Personal Auto,Personal L3,Offer2,Call Center,327.656191,Two-Door Car,1
8705,4095.201692,Premium,Bachelor,Employed,F,53093,173779,Suburban,Married,105,2,37,0,1,Personal Auto,Personal L3,Offer1,Agent,750.082794,Two-Door Car,2
9222,8490.284985,Premium,College,Employed,M,63513,134801,Suburban,Divorced,65,33,74,1,3,Personal Auto,Personal L2,Offer1,Call Center,508.8,Four-Door Car,2
8272,5107.163002,Basic,Bachelor,Employed,F,35625,187728,Urban,Married,65,10,56,1,3,Personal Auto,Personal L1,Offer2,Agent,288.572108,Four-Door Car,2
11155,15277.47796,Basic,Bachelor,Employed,F,38183,22789,Suburban,Married,191,21,14,0,8,Personal Auto,Personal L3,Offer1,Branch,981.010879,Luxury Car,2
1826,5480.701059,Extended,Bachelor,Employed,F,54507,283752,Suburban,Married,139,20,44,0,1,Personal Auto,Personal L3,Offer2,Agent,840.231575,SUV,2
7641,3549.747466,Basic,Bachelor,Unemployed,M,0,193713,Suburban,Married,100,27,32,1,1,Personal Auto,Personal L3,Offer2,Agent,480,SUV,2
1879,2858.452328,Basic,High School or Below,Employed,F,40706,232882,Rural,Married,71,30,96,0,1,Personal Auto,Personal L1,Offer3,Agent,166.123172,Four-Door Car,2
10005,5316.7566,Basic,High School or Below,Employed,F,25134,172807,Suburban,Married,67,12,57,0,3,Personal Auto,Personal L3,Offer4,Web,459.276664,Two-Door Car,3
